ID,Weekly_Sales
18_71_2013-01-25,5562.00491688493
18_71_2013-02-01,9273.37751024601
18_71_2013-02-08,12294.174423743
18_71_2013-02-15,11446.5457742635
18_71_2013-02-22,11234.5114614363
18_71_2013-03-01,9543.29482106772
18_71_2013-03-08,8535.63243493699
18_71_2013-03-15,6375.11153774671
18_71_2013-03-22,8220.91926399883
18_71_2013-03-29,7456.49307257018
18_71_2013-04-05,8476.94438577854
18_71_2013-04-12,7682.76647927554
18_71_2013-04-19,6714.3499170978
18_71_2013-04-26,5938.91709670801
18_71_2013-05-03,6105.51308529375
18_71_2013-05-10,6351.97612593283
18_71_2013-05-17,6365.98647678148
18_71_2013-05-24,6911.46097594255
18_71_2013-05-31,6113.80669325983
18_71_2013-06-07,6188.54143907362
18_71_2013-06-14,5962.72424461261
18_71_2013-06-21,6143.86335427874
18_71_2013-06-28,6782.35601797167
18_71_2013-07-05,7228.27822309952
18_71_2013-07-12,6004.20926014912
18_71_2013-07-19,6612.01253437843
18_71_2013-07-26,6580.84235955461
18_72_2012-11-02,49322.8011280119
18_72_2012-11-09,53553.7247382954
18_72_2012-11-16,52027.5946922793
18_72_2012-11-23,271945.742958824
18_72_2012-11-30,66793.7625510679
18_72_2012-12-07,57819.5569741476
18_72_2012-12-14,67736.5275838512
18_72_2012-12-21,95431.7705345684
18_72_2012-12-28,70969.2174718302
18_72_2013-01-04,45958.2123932448
18_72_2013-01-11,41974.3765589284
18_72_2013-01-18,43619.0253087032
18_72_2013-01-25,42354.8452230592
18_72_2013-02-01,64327.3587806119
18_72_2013-02-08,83484.0309241118
18_72_2013-02-15,78747.0392749976
18_72_2013-02-22,67581.6712544199
18_72_2013-03-01,66239.1671108047
18_72_2013-03-08,58640.2717912023
18_72_2013-03-15,47456.6312319005
18_72_2013-03-22,44106.1029729643
18_72_2013-03-29,42175.4282376539
18_72_2013-04-05,46067.4848234572
18_72_2013-04-12,44682.3494771609
18_72_2013-04-19,40476.993257865
18_72_2013-04-26,41897.3387615561
18_72_2013-05-03,45602.5032220202
18_72_2013-05-10,42039.0528623186
18_72_2013-05-17,41070.8131357111
18_72_2013-05-24,33104.1728225517
18_72_2013-05-31,35299.2629098186
18_72_2013-06-07,36602.9667866882
18_72_2013-06-14,40351.5424400384
18_72_2013-06-21,42013.4206531212
18_72_2013-06-28,38516.6148793802
18_72_2013-07-05,37807.7364403892
18_72_2013-07-12,36788.1454010937
18_72_2013-07-19,39421.2461595673
18_72_2013-07-26,35413.1071204779
18_74_2012-11-02,13897.1316846481
18_74_2012-11-09,18255.998995779
18_74_2012-11-16,17287.9836857432
18_74_2012-11-23,34711.6265369789
18_74_2012-11-30,18453.0210283623
18_74_2012-12-07,18438.3962826124
18_74_2012-12-14,16956.660923649
18_74_2012-12-21,20954.6917665263
18_74_2012-12-28,22212.2683752623
18_74_2013-01-04,21801.2997914727
18_74_2013-01-11,19244.5762878116
18_74_2013-01-18,17778.315409081
18_74_2013-01-25,14825.8982904349
18_74_2013-02-01,20016.5144544362
18_74_2013-02-08,23402.6530382121
18_74_2013-02-15,20335.7345342191
18_74_2013-02-22,20926.7669163322
18_74_2013-03-01,21679.0537860963
18_74_2013-03-08,20832.0914283214
18_74_2013-03-15,20633.7505333849
18_74_2013-03-22,20054.0076849756
18_74_2013-03-29,18404.9016682743
18_74_2013-04-05,19900.4861667829
18_74_2013-04-12,18136.7615913572
18_74_2013-04-19,20055.619886932
18_74_2013-04-26,19547.1511682764
18_74_2013-05-03,21836.9418515463
18_74_2013-05-10,19800.3273542084
18_74_2013-05-17,20784.1118889195
18_74_2013-05-24,21937.1954594803
18_74_2013-05-31,22701.2622833946
18_74_2013-06-07,21875.7298883954
18_74_2013-06-14,22373.0519118263
18_74_2013-06-21,20682.3279032302
18_74_2013-06-28,22572.8499823024
18_74_2013-07-05,22642.8642801529
18_74_2013-07-12,22498.737151301
18_74_2013-07-19,23161.03209699
18_74_2013-07-26,23268.8689683282
18_79_2012-11-02,22687.6215126993
18_79_2012-11-09,22472.2082785776
18_79_2012-11-16,22447.884084576
18_79_2012-11-23,25825.0972553961
18_79_2012-11-30,23750.8475132907
18_79_2012-12-07,23925.6539491097
18_79_2012-12-14,24904.1820443032
18_79_2012-12-21,27871.8656746928
18_79_2012-12-28,20831.8050465107
18_79_2013-01-04,20393.137979941
18_79_2013-01-11,21015.9194888878
18_79_2013-01-18,20623.1670767076
18_79_2013-01-25,19496.0942353973
18_79_2013-02-01,26386.7994432682
18_79_2013-02-08,29213.8403168327
18_79_2013-02-15,26092.4514721506
18_79_2013-02-22,25048.8834177119
18_79_2013-03-01,28427.9007146719
18_79_2013-03-08,25900.1466141129
18_79_2013-03-15,23669.8943589346
18_79_2013-03-22,22017.5457131879
18_79_2013-03-29,21393.3248525649
18_79_2013-04-05,25499.7218005941
18_79_2013-04-12,20460.6795461046
18_79_2013-04-19,21537.8985512271
18_79_2013-04-26,21254.1370816683
18_79_2013-05-03,23499.0735116061
18_79_2013-05-10,21345.2407869661
18_79_2013-05-17,22115.6631086874
18_79_2013-05-24,22042.3635886673
18_79_2013-05-31,23367.7750691968
18_79_2013-06-07,25764.7804355388
18_79_2013-06-14,22391.5674484951
18_79_2013-06-21,21736.8013631336
18_79_2013-06-28,22466.9767628097
18_79_2013-07-05,25625.5579505685
18_79_2013-07-12,21849.5801463088
18_79_2013-07-19,23320.6623987012
18_79_2013-07-26,21324.0255917653
18_80_2012-11-02,1084.41303674227
18_80_2012-11-09,1013.06049520676
18_80_2012-11-16,1181.41411193153
18_80_2012-11-23,966.830495379134
18_80_2012-11-30,921.691412658478
18_80_2012-12-07,1238.30168912388
18_80_2012-12-14,1106.34937772879
18_80_2012-12-21,1021.89401353932
18_80_2012-12-28,857.93943303409
18_80_2013-01-04,841.977986115429
18_80_2013-01-11,986.196010208702
18_80_2013-01-18,1127.76423200032
18_80_2013-01-25,918.143722411769
18_80_2013-02-01,920.175705575462
18_80_2013-02-08,901.338087341016
18_80_2013-02-15,658.384086232351
18_80_2013-02-22,647.623543115898
18_80_2013-03-01,692.519389649115
18_80_2013-03-08,711.189408001123
18_80_2013-03-15,706.729148015585
18_80_2013-03-22,614.794403330547
18_80_2013-03-29,473.876597102955
18_80_2013-04-05,596.588933311867
18_80_2013-04-12,537.251494888102
18_80_2013-04-19,530.421647285727
18_80_2013-04-26,475.891644792083
18_80_2013-05-03,610.210492589871
18_80_2013-05-10,569.273969832434
18_80_2013-05-17,501.833006434952
18_80_2013-05-24,507.618666567746
18_80_2013-05-31,556.438168265396
18_80_2013-06-07,574.284941200407
18_80_2013-06-14,640.932776032676
18_80_2013-06-21,631.047010483673
18_80_2013-06-28,562.191457668787
18_80_2013-07-05,597.107044455548
18_80_2013-07-12,580.520721632572
18_80_2013-07-19,521.553295375032
18_80_2013-07-26,540.822493624587
18_81_2012-11-02,17278.8315220159
18_81_2012-11-09,16758.6876369876
18_81_2012-11-16,15495.5170628205
18_81_2012-11-23,14433.9833188757
18_81_2012-11-30,15406.4390332481
18_81_2012-12-07,16986.032261753
18_81_2012-12-14,16313.3353626251
18_81_2012-12-21,15467.0020967811
18_81_2012-12-28,12239.784082866
18_81_2013-01-04,16177.2701436365
18_81_2013-01-11,15469.9261396497
18_81_2013-01-18,15722.2907336881
18_81_2013-01-25,13727.04110762
18_81_2013-02-01,16634.3597181952
18_81_2013-02-08,16367.6478554631
18_81_2013-02-15,14852.1316858366
18_81_2013-02-22,15304.3287042649
18_81_2013-03-01,15815.2419248623
18_81_2013-03-08,15994.4348851037
18_81_2013-03-15,14262.4288739184
18_81_2013-03-22,13967.2884072773
18_81_2013-03-29,14181.8417362278
18_81_2013-04-05,16143.1474056043
18_81_2013-04-12,13936.7577767424
18_81_2013-04-19,14273.9610356655
18_81_2013-04-26,13692.0614804699
18_81_2013-05-03,15989.8524449696
18_81_2013-05-10,15044.99963989
18_81_2013-05-17,14924.4743262856
18_81_2013-05-24,15411.3224834153
18_81_2013-05-31,15244.4839563963
18_81_2013-06-07,15585.9279705975
18_81_2013-06-14,14732.9135179925
18_81_2013-06-21,14366.0988705611
18_81_2013-06-28,14493.7415925005
18_81_2013-07-05,15550.9898277626
18_81_2013-07-12,13933.9206328591
18_81_2013-07-19,13832.227068236
18_81_2013-07-26,12805.5492655594
18_82_2012-11-02,37623.3453195419
18_82_2012-11-09,18641.671701919
18_82_2012-11-16,18091.2961508643
18_82_2012-11-23,19372.6447521176
18_82_2012-11-30,20214.3421044145
18_82_2012-12-07,24345.3511435247
18_82_2012-12-14,35029.5384952122
18_82_2012-12-21,48891.7556857567
18_82_2012-12-28,34014.783848736
18_82_2013-01-04,14090.4512113652
18_82_2013-01-11,13217.766462883
18_82_2013-01-18,12880.3763912052
18_82_2013-01-25,12257.8376643115
18_82_2013-02-01,15503.8922142451
18_82_2013-02-08,16798.3583774498
18_82_2013-02-15,17409.1564103394
18_82_2013-02-22,17334.5785234992
18_82_2013-03-01,16937.2891015883
18_82_2013-03-08,16719.6434532287
18_82_2013-03-15,16164.9475536571
18_82_2013-03-22,15187.8390039465
18_82_2013-03-29,15571.0725603677
18_82_2013-04-05,18792.5547357538
18_82_2013-04-12,15592.5554127336
18_82_2013-04-19,15832.9336993861
18_82_2013-04-26,15994.8387538257
18_82_2013-05-03,16553.3212826258
18_82_2013-05-10,16078.9407485078
18_82_2013-05-17,15965.2892755648
18_82_2013-05-24,16237.6420672817
18_82_2013-05-31,16137.9852614811
18_82_2013-06-07,17150.4566509475
18_82_2013-06-14,17143.6375079597
18_82_2013-06-21,17832.9156107943
18_82_2013-06-28,17953.6569259585
18_82_2013-07-05,17660.1536063326
18_82_2013-07-12,16304.8627715911
18_82_2013-07-19,16035.6745733653
18_82_2013-07-26,16195.9420728004
18_83_2012-11-02,2685.70942668413
18_83_2012-11-09,2935.44691484773
18_83_2012-11-16,3480.45991812691
18_83_2012-11-23,3453.099116022
18_83_2012-11-30,2856.98158233582
18_83_2012-12-07,3604.59488922654
18_83_2012-12-14,3343.59002195922
18_83_2012-12-21,3358.29445834915
18_83_2012-12-28,3188.1935772567
18_83_2013-01-04,3815.35365353692
18_83_2013-01-11,2995.28402854114
18_83_2013-01-18,3155.02321833766
18_83_2013-01-25,2032.41682364184
18_83_2013-02-01,2316.69837303583
18_83_2013-02-08,3032.04022823615
18_83_2013-02-15,2364.45527646707
18_83_2013-02-22,2817.23707636621
18_83_2013-03-01,2928.58086877276
18_83_2013-03-08,3266.30939987223
18_83_2013-03-15,2996.4695347337
18_83_2013-03-22,2950.86133122307
18_83_2013-03-29,2998.51697680981
18_83_2013-04-05,4000.38914660902
18_83_2013-04-12,2610.14798296635
18_83_2013-04-19,2441.02081354145
18_83_2013-04-26,1741.41898353584
18_83_2013-05-03,2277.65499798953
18_83_2013-05-10,2061.30455207048
18_83_2013-05-17,2037.26536187402
18_83_2013-05-24,2100.31658588711
18_83_2013-05-31,1895.9657667449
18_83_2013-06-07,2053.87717769656
18_83_2013-06-14,1721.00621980635
18_83_2013-06-21,1603.54501805264
18_83_2013-06-28,1735.14503738057
18_83_2013-07-05,2186.1490222426
18_83_2013-07-12,1718.66754518601
18_83_2013-07-19,1529.57550759116
18_83_2013-07-26,1244.53879706882
18_85_2012-11-02,1228.76798802772
18_85_2012-11-09,1441.15579997282
18_85_2012-11-16,1582.82283598222
18_85_2012-11-23,2085.12365894661
18_85_2012-11-30,2581.61537268069
18_85_2012-12-07,3840.80735264447
18_85_2012-12-14,6266.14031719951
18_85_2012-12-21,6463.11144311441
18_85_2012-12-28,3273.2551762198
18_85_2013-01-04,2168.51762115055
18_85_2013-01-11,2179.42697131703
18_85_2013-01-18,1841.92035732987
18_85_2013-01-25,1520.69914564577
18_85_2013-02-01,1581.82111303212
18_85_2013-02-08,1824.55599091851
18_85_2013-02-15,1778.79306535509
18_85_2013-02-22,1527.85925130923
18_85_2013-03-01,1657.46266436928
18_85_2013-03-08,1455.06249083147
18_85_2013-03-15,1316.75135755549
18_85_2013-03-22,1516.91573556875
18_85_2013-03-29,1473.95374085038
18_85_2013-04-05,1669.14001708889
18_85_2013-04-12,1694.73949731656
18_85_2013-04-19,1882.88962259708
18_85_2013-04-26,1362.80237869443
18_85_2013-05-03,1963.05083933897
18_85_2013-05-10,2107.63572198577
18_85_2013-05-17,2044.17198845282
18_85_2013-05-24,1647.72916060648
18_85_2013-05-31,1521.73839831957
18_85_2013-06-07,2344.83154172345
18_85_2013-06-14,2235.66928793689
18_85_2013-06-21,2326.49324293402
18_85_2013-06-28,1866.82008099905
18_85_2013-07-05,1650.39501807773
18_85_2013-07-12,1977.09392342961
18_85_2013-07-19,1871.06361031898
18_85_2013-07-26,1914.02463343329
18_87_2012-11-02,27511.9587238923
18_87_2012-11-09,21944.959010243
18_87_2012-11-16,19314.0142212622
18_87_2012-11-23,24483.3077703796
18_87_2012-11-30,21383.3101113975
18_87_2012-12-07,20857.1418580748
18_87_2012-12-14,21077.586933619
18_87_2012-12-21,27185.0561501819
18_87_2012-12-28,18449.0624672157
18_87_2013-01-04,23040.0289286373
18_87_2013-01-11,18736.8814544761
18_87_2013-01-18,20861.3452759337
18_87_2013-01-25,18985.2402602491
18_87_2013-02-01,23954.5015763512
18_87_2013-02-08,23579.173288201
18_87_2013-02-15,20050.9241619282
18_87_2013-02-22,20535.1168850768
18_87_2013-03-01,23679.6010851064
18_87_2013-03-08,20695.3496206208
18_87_2013-03-15,18440.2454108916
18_87_2013-03-22,16793.8685430751
18_87_2013-03-29,19359.2283647286
18_87_2013-04-05,22238.9557542469
18_87_2013-04-12,18915.0749339745
18_87_2013-04-19,17228.8939436337
18_87_2013-04-26,17540.3272059238
18_87_2013-05-03,19758.1055277009
18_87_2013-05-10,19000.6310477403
18_87_2013-05-17,19334.8510259434
18_87_2013-05-24,18540.2733455769
18_87_2013-05-31,19560.9690804385
18_87_2013-06-07,21783.492811558
18_87_2013-06-14,19714.9548045832
18_87_2013-06-21,18863.1873406496
18_87_2013-06-28,20914.9760122156
18_87_2013-07-05,22250.4302685719
18_87_2013-07-12,18153.1172862893
18_87_2013-07-19,19831.3562328533
18_87_2013-07-26,17626.4568255375
18_90_2012-11-02,35183.4497470947
18_90_2012-11-09,39737.5528582855
18_90_2012-11-16,38623.0930848016
18_90_2012-11-23,39381.070339038
18_90_2012-11-30,35330.8597278165
18_90_2012-12-07,40710.2830315872
18_90_2012-12-14,39733.9339174761
18_90_2012-12-21,44243.1856039527
18_90_2012-12-28,31510.1195924068
18_90_2013-01-04,37549.7126365119
18_90_2013-01-11,34037.7342289942
18_90_2013-01-18,35970.9062840925
18_90_2013-01-25,32785.8176119986
18_90_2013-02-01,35889.189538802
18_90_2013-02-08,35325.4093773347
18_90_2013-02-15,31276.5784757789
18_90_2013-02-22,33166.3208582905
18_90_2013-03-01,34904.0560587372
18_90_2013-03-08,35377.1796649365
18_90_2013-03-15,30144.1635293079
18_90_2013-03-22,29083.0603536544
18_90_2013-03-29,28198.5727455941
18_90_2013-04-05,33259.9869231917
18_90_2013-04-12,28408.4289354753
18_90_2013-04-19,28403.5705305652
18_90_2013-04-26,26961.998014732
18_90_2013-05-03,30151.2880349625
18_90_2013-05-10,27677.1023759134
18_90_2013-05-17,27036.888970474
18_90_2013-05-24,26635.2633595494
18_90_2013-05-31,26167.75071821
18_90_2013-06-07,26031.3237293219
18_90_2013-06-14,25834.029368112
18_90_2013-06-21,24986.6370899672
18_90_2013-06-28,25021.7813501351
18_90_2013-07-05,26311.8451446893
18_90_2013-07-12,24275.4441489791
18_90_2013-07-19,24224.7527092271
18_90_2013-07-26,23090.0931496526
18_91_2012-11-02,38061.5633885885
18_91_2012-11-09,46117.8699672455
18_91_2012-11-16,41059.3779181126
18_91_2012-11-23,36112.0251965799
18_91_2012-11-30,38495.7051803278
18_91_2012-12-07,44777.1984196385
18_91_2012-12-14,35085.0470835982
18_91_2012-12-21,35536.8054532954
18_91_2012-12-28,29921.1736171119
18_91_2013-01-04,44616.8071106841
18_91_2013-01-11,36043.3016636092
18_91_2013-01-18,37671.5758410889
18_91_2013-01-25,32266.3245497264
18_91_2013-02-01,35254.0705560499
18_91_2013-02-08,34614.1141338651
18_91_2013-02-15,28041.7921340459
18_91_2013-02-22,28252.1613838934
18_91_2013-03-01,30275.3119674086
18_91_2013-03-08,31517.2061083895
18_91_2013-03-15,26518.8868474022
18_91_2013-03-22,23912.1246591462
18_91_2013-03-29,23733.5365909022
18_91_2013-04-05,29589.4182897506
18_91_2013-04-12,24417.7299384547
18_91_2013-04-19,23341.0549034544
18_91_2013-04-26,22427.4636011906
18_91_2013-05-03,27302.4474233034
18_91_2013-05-10,23705.2003095314
18_91_2013-05-17,22731.717721465
18_91_2013-05-24,22106.6797886535
18_91_2013-05-31,22283.3271249057
18_91_2013-06-07,25012.3192704321
18_91_2013-06-14,21434.728718056
18_91_2013-06-21,20817.3810452018
18_91_2013-06-28,21127.8991078185
18_91_2013-07-05,23859.5040633967
18_91_2013-07-12,20204.373392708
18_91_2013-07-19,20045.267553226
18_91_2013-07-26,19260.381008892
18_92_2012-11-02,84460.5868765519
18_92_2012-11-09,94516.6719802033
18_92_2012-11-16,90235.8630377012
18_92_2012-11-23,87819.7028636837
18_92_2012-11-30,78110.5087879557
18_92_2012-12-07,89343.4425261145
18_92_2012-12-14,91080.5549061618
18_92_2012-12-21,95086.5302859523
18_92_2012-12-28,77462.4184379218
18_92_2013-01-04,84986.0269925999
18_92_2013-01-11,75446.1146368985
18_92_2013-01-18,76104.2851435487
18_92_2013-01-25,66277.0981211698
18_92_2013-02-01,80277.524382956
18_92_2013-02-08,77870.9002783317
18_92_2013-02-15,66597.6694329476
18_92_2013-02-22,66654.1245438912
18_92_2013-03-01,71641.4897936515
18_92_2013-03-08,75048.280516602
18_92_2013-03-15,64384.1094626811
18_92_2013-03-22,60072.6639838864
18_92_2013-03-29,61442.5525067111
18_92_2013-04-05,74444.6646700822
18_92_2013-04-12,61983.5604964851
18_92_2013-04-19,61025.4691513996
18_92_2013-04-26,58633.5780818517
18_92_2013-05-03,70612.0705290068
18_92_2013-05-10,65289.7593666921
18_92_2013-05-17,63092.1974182395
18_92_2013-05-24,64212.3528783316
18_92_2013-05-31,62309.8256030842
18_92_2013-06-07,67739.4746147868
18_92_2013-06-14,61542.1276715504
18_92_2013-06-21,57646.3226866098
18_92_2013-06-28,60744.8877742212
18_92_2013-07-05,66863.9266806465
18_92_2013-07-12,58632.8586928778
18_92_2013-07-19,56336.7211184924
18_92_2013-07-26,55753.9436648539
18_93_2012-11-02,5614.16694460014
18_93_2012-11-09,6101.80795614185
18_93_2012-11-16,4965.93898498884
18_93_2012-11-23,5475.00562786201
18_93_2012-11-30,4316.11606632641
18_93_2012-12-07,4966.87717754976
18_93_2012-12-14,4326.74187435848
18_93_2012-12-21,4684.56061455757
18_93_2012-12-28,4096.17144266901
18_93_2013-01-04,4973.90214200793
18_93_2013-01-11,4756.75496453857
18_93_2013-01-18,4304.08621037265
18_93_2013-01-25,3888.90368505023
18_93_2013-02-01,4144.27573189308
18_93_2013-02-08,4382.26885248424
18_93_2013-02-15,3472.27997799734
18_93_2013-02-22,3494.98242607295
18_93_2013-03-01,3804.74552206846
18_93_2013-03-08,3924.30400610592
18_93_2013-03-15,3729.258476434
18_93_2013-03-22,4122.08575600101
18_93_2013-03-29,3555.42688707824
18_93_2013-04-05,4187.64831666342
18_93_2013-04-12,3783.14647842771
18_93_2013-04-19,3762.15293085275
18_93_2013-04-26,3653.79420563993
18_93_2013-05-03,4727.3229709031
18_93_2013-05-10,4862.0557131148
18_93_2013-05-17,4352.54259551132
18_93_2013-05-24,5199.05291418981
18_93_2013-05-31,5991.44132084182
18_93_2013-06-07,5224.08526927511
18_93_2013-06-14,4932.49499814683
18_93_2013-06-21,4793.60207835447
18_93_2013-06-28,4762.65375604292
18_93_2013-07-05,6732.09010850116
18_93_2013-07-12,4845.93000982582
18_93_2013-07-19,4314.55666073216
18_93_2013-07-26,4097.98277873805
18_94_2012-11-02,11981.2508177431
18_94_2012-11-09,11874.9031684104
18_94_2012-11-16,12453.9706781139
18_94_2012-11-23,13193.0468861286
18_94_2012-11-30,11055.0277781149
18_94_2012-12-07,11096.8974049854
18_94_2012-12-14,12901.5376708327
18_94_2012-12-21,14564.2696287996
18_94_2012-12-28,10998.4411367382
18_94_2013-01-04,12050.546415719
18_94_2013-01-11,11630.0245137882
18_94_2013-01-18,12874.8735881344
18_94_2013-01-25,11533.2381077097
18_94_2013-02-01,13288.7161663707
18_94_2013-02-08,13610.2729350497
18_94_2013-02-15,15987.7472204457
18_94_2013-02-22,12213.5518969662
18_94_2013-03-01,13476.4926892666
18_94_2013-03-08,12356.2035542196
18_94_2013-03-15,11568.5943457537
18_94_2013-03-22,11690.1523554775
18_94_2013-03-29,10552.7143154556
18_94_2013-04-05,9397.48947995007
18_94_2013-04-12,10007.9418872356
18_94_2013-04-19,9679.92702388987
18_94_2013-04-26,8670.1324820874
18_94_2013-05-03,9276.85616902586
18_94_2013-05-10,11133.0158185575
18_94_2013-05-17,10055.4750036823
18_94_2013-05-24,9072.08114546737
18_94_2013-05-31,10607.7397516454
18_94_2013-06-07,9746.98696924472
18_94_2013-06-14,9595.81022737131
18_94_2013-06-21,8027.32868930313
18_94_2013-06-28,6766.26888708536
18_94_2013-07-05,7405.29444436561
18_94_2013-07-12,6249.01874665627
18_94_2013-07-19,6204.1802217641
18_94_2013-07-26,5797.1024367752
18_95_2012-11-02,67408.7658674028
18_95_2012-11-09,60106.0616354432
18_95_2012-11-16,56622.934355906
18_95_2012-11-23,55571.4839555042
18_95_2012-11-30,56079.2302661692
18_95_2012-12-07,64499.846391127
18_95_2012-12-14,61106.4125633529
18_95_2012-12-21,63412.5135210792
18_95_2012-12-28,47829.912844715
18_95_2013-01-04,60814.3715094826
18_95_2013-01-11,55536.4153786265
18_95_2013-01-18,57969.6122504695
18_95_2013-01-25,49662.4910830486
18_95_2013-02-01,62447.0913657696
18_95_2013-02-08,62614.8673366168
18_95_2013-02-15,54520.1636460879
18_95_2013-02-22,57397.3501064088
18_95_2013-03-01,59543.1488436239
18_95_2013-03-08,61464.8388961318
18_95_2013-03-15,54792.1414382909
18_95_2013-03-22,54092.9902015045
18_95_2013-03-29,51736.115826216
18_95_2013-04-05,60426.5580732388
18_95_2013-04-12,53936.9449140397
18_95_2013-04-19,55832.1451279441
18_95_2013-04-26,51703.5131245505
18_95_2013-05-03,60803.1845185476
18_95_2013-05-10,57298.4953220281
18_95_2013-05-17,58063.8180810383
18_95_2013-05-24,61186.384960469
18_95_2013-05-31,63253.6493994297
18_95_2013-06-07,62817.402842083
18_95_2013-06-14,61357.4326757538
18_95_2013-06-21,62236.597267863
18_95_2013-06-28,64943.5581043273
18_95_2013-07-05,71147.6346866376
18_95_2013-07-12,61720.7866648666
18_95_2013-07-19,61224.9090317016
18_95_2013-07-26,56938.614569745
18_96_2012-11-23,-3.63196077361172
18_96_2012-11-30,-2.65864640159416
18_96_2012-12-07,-3.84888871408251
18_96_2012-12-14,-10.3049572446932
18_97_2012-11-02,12318.1574002834
18_97_2012-11-09,12852.055129302
18_97_2012-11-16,11145.8699152119
18_97_2012-11-23,9379.17426330121
18_97_2012-11-30,9719.05707834069
18_97_2012-12-07,11483.0906754764
18_97_2012-12-14,10174.4422034978
18_97_2012-12-21,10545.9022524959
18_97_2012-12-28,8203.98145992343
18_97_2013-01-04,11483.106343008
18_97_2013-01-11,9102.85913934525
18_97_2013-01-18,9960.73342906262
18_97_2013-01-25,8028.12716577364
18_97_2013-02-01,9657.32803190022
18_97_2013-02-08,8865.90436310079
18_97_2013-02-15,7300.27986269666
18_97_2013-02-22,8167.41398843237
18_97_2013-03-01,9019.1170162065
18_97_2013-03-08,8905.92912182717
18_97_2013-03-15,7571.11151557951
18_97_2013-03-22,7855.83819719479
18_97_2013-03-29,7326.73246223496
18_97_2013-04-05,8777.7669355393
18_97_2013-04-12,7063.14314523502
18_97_2013-04-19,7255.22085634099
18_97_2013-04-26,7081.95714977585
18_97_2013-05-03,8092.98654613956
18_97_2013-05-10,7727.14531782418
18_97_2013-05-17,7799.21219324779
18_97_2013-05-24,8035.48220829363
18_97_2013-05-31,8085.8722718645
18_97_2013-06-07,8384.24641301807
18_97_2013-06-14,7576.89130415855
18_97_2013-06-21,7654.76452580008
18_97_2013-06-28,7842.08362150069
18_97_2013-07-05,9095.60549532065
18_97_2013-07-12,7297.99095287431
18_97_2013-07-19,7075.98206190939
18_97_2013-07-26,6609.47025479827
18_98_2012-11-02,3828.59682340202
18_98_2012-11-09,3226.43410042262
18_98_2012-11-16,3151.93719777994
18_98_2012-11-23,3384.85953069142
18_98_2012-11-30,2577.19326716051
18_98_2012-12-07,3120.80278086991
18_98_2012-12-14,3230.17770368511
18_98_2012-12-21,3158.20886871928
18_98_2012-12-28,2400.46720528725
18_98_2013-01-04,2117.07776366666
18_98_2013-01-11,1897.44038742581
18_98_2013-01-18,2327.94052044855
18_98_2013-01-25,1878.03920009848
18_98_2013-02-01,1797.20616427218
18_98_2013-02-08,1922.21255008821
18_98_2013-02-15,1943.72535139909
18_98_2013-02-22,1746.156367942
18_98_2013-03-01,1777.25320650951
18_98_2013-03-08,1629.19959401106
18_98_2013-03-15,1698.37195914275
18_98_2013-03-22,1745.84190943459
18_98_2013-03-29,1601.37461546678
18_98_2013-04-05,1690.3038269662
18_98_2013-04-12,1744.57675546975
18_98_2013-04-19,1521.92849877705
18_98_2013-04-26,1518.17160718096
18_98_2013-05-03,1673.24057994926
18_98_2013-05-10,1835.21356607647
18_98_2013-05-17,1838.74066829618
18_98_2013-05-24,1606.123012349
18_98_2013-05-31,1696.15497904713
18_98_2013-06-07,1850.25061826343
18_98_2013-06-14,1794.45413138874
18_98_2013-06-21,1481.45286088152
18_98_2013-06-28,1700.78065141368
18_98_2013-07-05,1725.44782926632
18_98_2013-07-12,1447.37729868878
18_98_2013-07-19,1596.13132672159
18_98_2013-07-26,2066.65166162472
18_99_2012-11-30,264.706708763333
18_99_2012-12-07,132.632130169456
18_99_2012-12-14,330.24894105042
18_99_2012-12-21,303.34364686554
18_99_2013-01-11,21.1801911575385
19_1_2012-11-02,48162.9703059781
19_1_2012-11-09,19255.2238883282
19_1_2012-11-16,15797.4757914917
19_1_2012-11-23,17611.6811762831
19_1_2012-11-30,23862.700854008
19_1_2012-12-07,29306.945720711
19_1_2012-12-14,38448.2473778497
19_1_2012-12-21,55103.2988656988
19_1_2012-12-28,36838.8164697988
19_1_2013-01-04,11217.1398678875
19_1_2013-01-11,11929.3017401128
19_1_2013-01-18,13567.6842867653
19_1_2013-01-25,15755.5303661852
19_1_2013-02-01,19301.1019521859
19_1_2013-02-08,30086.9783912012
19_1_2013-02-15,44915.6875983601
19_1_2013-02-22,17796.2413544851
19_1_2013-03-01,17838.8074746715
19_1_2013-03-08,18869.2388251209
19_1_2013-03-15,18371.1138876999
19_1_2013-03-22,20425.3162607112
19_1_2013-03-29,26863.5179781196
19_1_2013-04-05,53961.0784520126
19_1_2013-04-12,43040.5143077056
19_1_2013-04-19,28777.6873867385
19_1_2013-04-26,24259.1420682695
19_1_2013-05-03,15797.2853169768
19_1_2013-05-10,15305.368753407
19_1_2013-05-17,14046.6148323113
19_1_2013-05-24,13742.7367129217
19_1_2013-05-31,13424.2711065041
19_1_2013-06-07,14601.4553945627
19_1_2013-06-14,14425.0110959761
19_1_2013-06-21,14834.1158248947
19_1_2013-06-28,14818.2829588591
19_1_2013-07-05,15217.9065932495
19_1_2013-07-12,14864.5622521465
19_1_2013-07-19,13973.3459812255
19_1_2013-07-26,13261.3905164479
19_2_2012-11-02,48531.0180206533
19_2_2012-11-09,49630.5389570529
